mat_number;supplier_item_number;supplier_id;quantity_amount;price_unit;amount
MAT01716000;072211/T;7431900;0;0;0.81
MAT01716847;30120;7431900;0;0;8.36
MAT01717302;PRX18;7431900;0;0;4.95
MAT01718280;3114 09;7431900;0;0;0.25
MAT01720140;10409DC001;7431900;0;0;10.17
MAT01720140;10409DC001;7431900;3;0;9.73
MAT01720140;10409DC001;7431900;5;0;0.47
MAT01720389;740158-62;7431900;0;0;3.2
MAT01721335;990496-62;7431900;0;0;3.54
MAT01722352;992203-05;7431900;10;0;1.1
MAT01722352;992203-05;7431900;25;0;1.03
MAT01722352;992203-05;7431900;0;0;1.22
MAT01725022;557817-62;7431900;0;0;16.49
MAT01725511;650640-62;7431900;0;0;8.39
MAT01725513;658014-62;7431900;0;0;2.5
MAT01725543;Conrad 715815-05;7431900;0;0;9.6
MAT01725690;715800 - 62;7431900;0;0;9.6
MAT01726048;.;7431900;0;0;21.1
MAT01727150;545724 - 62;7431900;0;0;5.95
MAT01727590;43553;7431900;0;0;6.48
MAT01730110;745011-62;7431900;0;0;0.24
MAT01730375;747049-62;7431900;0;0;0.61
MAT01730375;747049-62;7431900;10;0;0.209
MAT01730375;747049-62;7431900;100;0;0.19
MAT01734552;1296423-62;7431900;0;0;36.13
MAT01734714;1005472 - 62;7431900;0;0;1.27
MAT01736784;6260-0105-02;7431900;0;0;3.79
MAT01738393;774739-62;7431900;0;0;17.99
MAT01741507;BAS 70.300.1040.0 Wieland;7431900;0;0;7.13
MAT01743064;PCE 325-6;7431900;0;0;11.99
MAT01744279;104150M001 / 2050001144805;7431900;0;0;5.13
MAT01744279;104150M001 / 2050001144805;7431900;5;0;4.79
MAT01744279;104150M001 / 2050001144805;7431900;10;0;4.44
MAT01745112;468022-62;7431900;0;0;10.49
MAT01745959;Bestell-Nr.: 1297872 - 62  Hst.-Teile-Nr;7431900;0;0;15.49
MAT01746961;1327384 - 62;7431900;0;0;0.74
MAT01753489;606753 - VQ;7431900;0;0;2.2
MAT01753490;606953 - VQ;7431900;0;0;3.18
MAT01753653;1041461 - 62;7431900;0;0;0.49
MAT01754850;739367 - VQ;7431900;0;0;9.99
MAT01754995;402-16039;7431900;0;0;25.99
MAT01757480;2479912;7431900;0;0;6.49
MAT01757480;2479912;7431900;5;0;6.1
MAT01758101;Bestell-Nr.: 2110344 - 62;7431900;0;0;1.67
MAT0175907;162272-41;7431900;100;0;0.04202
MAT0175907;162272-41;7431900;0;0;0.08
MAT0175907;162272-41;7431900;10;0;0.05882
MAT01726010;Zg 46316;7434000;0;0;0.01
MAT01756138;1598551_3255797-ZWP-000_00;7434000;0;0;27.14
MAT01717303;PRX12;7431900;0;0;6.71
MAT01717427;790/sw/C;7431900;0;0;2.77
MAT01718838;731790-62;7431900;0;0;2.16
MAT01749326;1613428;7300301;0;0;33.94
MAT0175000;148-004 702;7440088;0;1000;71.94
MAT01757888;4020318951;7440096;0;0;9.83
MAT01755104;13037-250;7440097;0;0;25.6
MAT01755604;13037-160;7440097;0;0;21.45
MAT0177352;KALEIMUTTER M5;7440099;0;0;1.6
MAT0177352;KALEIMUTTER M5;7440099;48;0;1.6
MAT01714223;42243 / DMG 2546541;7440138;0;0;3.97
MAT01714227;41205 / DMG 2717414;7440138;0;0;0.36
MAT01714249;41222 / DMG 2700216;7440138;0;0;0.48
MAT01714250;41223 / DMG 2716275;7440138;0;0;0.48
MAT01714251;41224 / DMG 2387277;7440138;0;0;0.48
MAT01714253;41226 / DMG 2721236;7440138;0;0;0.48
MAT01714257;41252 / DMG 2700693;7440138;0;0;0.48
MAT01714947;7060-40005-5880800;7440138;0;0;18.62
MAT01715738;2520990;7440138;0;0;0.01
MAT01724323;0699.3326;7440138;0;0;132
MAT01736217;517375-04/2463529;7440138;0;0;54.5
MAT01737450;3434711;7440138;0;0;95
MAT01741797;2887976;7440138;0;0;29.44
MAT01741798;2887991;7440138;0;0;33.44
MAT01743976;2887988;7440138;0;0;35.01
MAT01743978;2888013;7440138;0;0;39.2
MAT01746155;3725741;7440138;0;0;109
MAT01746157;3725727;7440138;0;0;41
MAT01748841;7186-40041-0350800 (2395815);7440138;0;0;12.57
MAT01758181;4091243;7440138;0;0;0.01
MAT0170173;17JE13090-0208;7445400;0;0;0.01
MAT01710229;901420016;7445400;0;0;0.31
MAT01712992;638110200;7445400;0;0;260.22
MAT01714271;43025-1600;7445400;0;100;40.89
MAT01715241;TM11APA-88P(03);7445400;0;100;98.5
MAT01715244;HISTM11P-88P(61);7445400;0;100;5
MAT01716537;TM11P1-88P(62);7445400;0;100;33
MAT01716839;HR10-7R-4S(73);7445400;0;100;530
MAT0171758;BENC14810G0062011;7445400;0;100;1335.35
MAT01719079;MLX436400400;7445400;0;1000;149.94
MAT0171969;CDS50LFSN;7445400;0;0;2.08
MAT01720278;MLX428160412;7445400;0;1000;745.28
MAT01722701;DAY15366067;7445400;0;100;1.05
MAT01722929;TM31P-TM-88P(02);7445400;0;100;6
MAT0172395;DG50M1;7445400;0;0;9.3
MAT0172839;BENC01630D00621012;7445400;0;100;695
MAT0172884;BENC14810A0060001;7445400;0;100;474
MAT01729156;HISDF3-TA2428HC;7445400;0;0;485.3
MAT01731206;MLX39014030;7445400;0;0;0.12
MAT0173268;1A5000-34;7445400;0;0;12.48
MAT01733426;BENPT06SE1006SPG;7445400;0;0;72.98
MAT01733426;BENPT06SE1006SPG;7445400;6;0;36.3244
MAT01733426;BENPT06SE1006SPG;7445400;10;0;21.48
MAT01733428;1210230630;7445400;0;1000;1010
MAT01734249;MLX638190000;7445400;0;0;250
MAT01734939;CAN121661-0807;7445400;0;1000;113.31
MAT0173535;BENVN0203600101;7445400;0;100;183
MAT01735427;1056398;7445400;0;100;179.8
MAT0173727;T 3504 002;7445400;0;0;5.8
MAT01737856;IT4106A32-68SB0PHM22F2;7445400;10;0;96.6
MAT01728966;031-8665-070;7490038;0;0;18.47
MAT01730843;CA3101E32-8SXB-02;7490038;0;0;80.39
MAT01734625;019-8727-024 VI;7490038;0;0;17.45
MAT01734627;392-8501-008 VI;7490038;0;0;2.99
MAT01734631;019-8727-023;7490038;0;0;13.56
MAT0173524;MS305716A;7490038;0;0;11.41
MAT01712901;0500342 3m;7300815;0;0;1
MAT01713341;0196999;7300815;0;100;7.45
MAT01714937;1331999;7300815;0;0;1.01
MAT01715826;0104019;7300815;0;100;16.54
MAT01716157;1711170;7300815;0;0;58
MAT01749247;Goobay 52609;7303308;0;0;5.3
MAT01749853;83621410;7303308;0;100;29.32
MAT01751774;.;7303308;0;0;1.35
MAT01752708;MTS-370 673 / CServe143832;7303308;0;0;39.47
MAT0178975;Art. 86361026;7303308;0;100;5
MAT01748505;7TCA296050R0265 , GZ21;7303321;0;0;1.4
MAT01748505;7TCA296050R0265 , GZ21;7303321;10;0;14.02
MAT01758268;7TBD105240R0018;7303321;0;0;7.492
MAT01740811;10BTV2-CT;7303469;0;0;24
MAT01750351;354AA NW 13 x 25;7303472;0;0;4.43
MAT01750352;2302428;7303472;0;0;7.28
MAT01750492;DIVERSE-HEE;7303472;0;0;8.41
MAT01758072;852659;7303472;0;0;1066.03
MAT01740632;3205-00049;7303497;0;0;28.96
MAT0170016;622200 7;7303501;0;0;3.57
MAT0170057;844715;7303501;0;0;3.21
MAT0170091;115020 2-10;7303501;0;0;42.09
MAT0171007;662000 5,5;7303501;0;0;3.91
MAT0171010;711600 160;7303501;0;0;12.89
MAT01710591;730090 200;7303501;0;0;22.91
MAT01710593;662200 5,5;7303501;0;0;4.52
MAT01710597;465950 2;7303501;0;0;2.37
MAT01710602;725500 135;7303501;0;0;18.76
MAT01711439;083205 270;7303501;0;0;37.81
MAT01711493;668000 0;7303501;0;0;3.28
MAT01711497;730350 200;7303501;0;0;30.82
MAT01711501;610700 8x9;7303501;0;0;1.94
MAT01711509;610700 21x23;7303501;0;0;3.99
MAT01711515;613300 19;7303501;0;0;1.61
MAT01711522;813700 250;7303501;0;0;26.22
MAT01711524;627200 1,5;7303501;0;0;1.14
MAT01711526;627200 2,5;7303501;0;0;1.34
MAT01711533;473260 Dutest Pro;7303501;0;0;26.31
MAT01711537;674200 2;7303501;0;0;0.85
MAT01711540;674225 2;7303501;0;0;1.65
MAT01711659;611500 12;7303501;0;0;1.63
MAT01711855;Rennsteig 624099;7303501;0;0;18.36
MAT01711946;731740 200;7303501;0;0;20.92
MAT01712962;914500 40;7303501;0;0;13.91
MAT01713518;916730 9;7303501;0;0;46.47
MAT01713521;916761 32;7303501;0;0;187.96
MAT01713529;461600 2000;7303501;0;0;48.77
MAT01713674;844915;7303501;0;0;2.86
MAT01714050;876950 75;7303501;0;0;301.97
MAT01721300;668380 1;7303501;0;0;4.92
MAT01721308;410200 150;7303501;0;0;16.85
MAT01721949;674248 TX9;7303501;0;0;1.88
MAT01722761;674275 7;7303501;0;0;3.67
MAT01722766;844715;7303501;0;0;3.05
MAT01722791;149600 20x5;7303501;0;0;1.74
MAT01757034;1389888/00;7434000;0;0;214.41
MAT01721942;GW20684;7436900;0;0;18.54
MAT01710244;301376;7440045;0;1000;31.5
MAT01731520;DMG: 2387989;7440046;0;0;54.94
MAT01748108;209558 / DMG ID: 3799445;7440046;0;0;296.3
MAT01737519;GK30496-18 Meter;7470004;0;0;0.01
MAT01753132;7000-46041-8020200;7470004;0;0;0.01
MAT0178827;1906.611.168;7470086;0;0;11.53
MAT01714484;3.542.071.065_00;7470135;0;0;63.5
MAT01714488;2.542.071.145_02;7470135;0;0;107.5
MAT01714495;Stückliste 403774A;7470135;0;0;0.01
MAT01722797;115305 1-13;7470800;0;0;73.7
MAT01733967;725300 140;7470800;0;0;11.97
MAT01733974;453000 80x120;7470800;0;0;17.09
MAT0176008;M6x25 DIN912 I6KT 12.9;7486300;0;100;3.23
MAT01734276;readycable sample bag 2016;7490012;0;0;3.5
MAT01748497;DB 9pin black housing;7490012;0;0;0.43
MAT01748500;DB 15pin female insert;7490012;0;0;0.45
MAT01755129;FM230003D22;7490012;0;0;0.1
MAT01757234;SC-MC4S-A1;7490012;0;0;1.83
MAT01720846;Kunde Armor Inox;7490014;0;0;0.01
MAT01729345;6675026 - Bobcat;7490014;0;0;0.01
MAT01742322;Kundenbeistellung;7490014;0;0;0.01
MAT01747620;MAT90499724;7490014;0;0;0.01
MAT01747621;MAT90499724;7490014;0;0;0.01
MAT01750096;Kundenbeistellung;7490014;0;0;0.01
MAT01753294;Kundenbeistellung;7490014;0;0;0.01
MAT01755538;Kundenbeistellung;7490014;0;0;0.01
MAT01757229;Kundenbeistellung;7490014;0;0;0.01
MAT01757231;Kundenbeistellung;7490014;0;0;0.01
MAT0172014;DG 25 MS;7490023;0;0;11.5
MAT01714646;CA120001-53;7490038;0;0;15.97
MAT01714648;CGL120015-8;7490038;0;0;22.5
MAT01714680;031-8716-013;7490038;0;100;208
MAT0173118;192990-0040;7490038;0;0;0.13
MAT01731271;121586-5237;7490038;0;0;350.71
MAT01734629;031-8560-000;7490038;0;0;2.05
MAT01734630;031-8556-110;7490038;0;0;0.13
MAT0179973;45.215;7300750;0;100;9.08
MAT0179977;45.231;7300750;0;100;38.25
MAT0179979;45.245;7300750;0;100;117.85
MAT0179985;45.250;7300750;0;100;144.22
MAT01718556;C0.100.00 ohne Einsatz;7300763;0;0;208
MAT01735128;VH104-0908;7300790;0;0;35
MAT01735128;VH104-0908;7300790;5;0;17.5
MAT01735128;VH104-0908;7300790;10;0;13.8
MAT01751647;KH3-06LR-L-1114-01-X;7300794;0;0;158.6
MAT01717779;.;7300801;0;0;60
MAT01717968;P315-06-B5/8 B5/8 5,517P;7300808;0;0;21.63
MAT01719033;921392;7300808;0;0;25.3
MAT01719037;921396;7300808;0;0;25.4
MAT01719042;921401;7300808;0;0;25.81
MAT01719045;921406;7300808;0;0;26.55
MAT01719455;0511481020;7300808;0;0;28.25
MAT01720457;921885;7300808;0;0;30.78
MAT01720476;921861;7300808;0;0;31.56
MAT01720550;921906;7300808;0;0;17.91
MAT01721405;921886;7300808;0;0;77.55
MAT01721416;921863;7300808;0;0;40.14
MAT01722154;0511555026-i01 (922820);7300808;0;0;59.25
MAT01737856;IT4106A32-68SB0PHM22F2;7445400;0;0;128.8
MAT01737856;IT4106A32-68SB0PHM22F2;7445400;5;0;118.9
MAT0173888;MLX39036044;7445400;0;1000;256.7
MAT01739253;PT06W1418P;7445400;0;0;26.98
MAT0174224;TM11AP-88P(61) / TM11P-88P(61);7445400;0;100;40
MAT01743610;3E306-3200-008;7445400;0;100;478.8
MAT01743631;1-1318119-3;7445400;0;1000;290
MAT01711409;8037026;7450066;0;0;17.56
MAT01712436;8038679;7450066;0;0;18.18
MAT01713247;.;7450066;0;0;7.14
MAT01713327;8039521;7450066;0;0;17.92
MAT01714976;8037091;7450066;0;0;27.22
MAT01715055;WWAKE4-10-WWAKE4/S…;7450066;0;0;13.66
MAT01715061;SKPE3-10-SKPE3/S…;7450066;0;0;11.37
MAT01715063;SWKPE3P2-10-SWKPE3P2/S…;7450066;0;0;16.63
MAT01715064;SWKPE3P2-20-SWKPE3P2/S…;7450066;0;0;21.9
MAT0171563;CF9.M12.4F.W.LED;7450066;0;0;7.96
MAT01715704;8037102;7450066;0;0;5.99
MAT01716006;NICHT MEHR LIEFERBAR;7450066;0;100;1480
MAT01716014;WWAK4-7/S…;7450066;0;0;8.45
MAT01716016;WAK5-3/S…;7450066;0;0;8.63
MAT01716018;WAK5-7/S…;7450066;0;0;9.39
MAT01716020;SKP3-3/S…;7450066;0;0;6.76
MAT01716023;SKP3-15/S…;7450066;0;0;18.99
MAT01716027;8082111;7450066;0;0;8.68
MAT01716105;WAK4-10/S…;7450066;0;0;17.26
MAT01716114;SWKP4-20-SWKP4/S…;7450066;0;0;24.04
MAT01717129;8045222;7450066;0;0;36.79
MAT01717132;WAKBS8…-0,5;7450066;0;0;15
MAT01717273;8045946;7450066;0;0;7.75
MAT01717906;8019167;7450066;0;0;5.57
MAT01719287;WWAKS8-WASS8-50m;7450066;0;0;78.5
MAT01719655;.;7450066;0;0;138.79
MAT01719660;.;7450066;0;0;69.25
MAT01719667;.;7450066;0;0;19.81
MAT01720795;CD-WASS5.022-S/S...;7450066;0;0;13.72
MAT01720814;.;7450066;0;0;6.6
MAT01720818;AL-SWKP3-2,2/S370;7450066;0;0;3.31
MAT01721344;AL-WWAK4P3-3-AL-WAS4/S370;7450066;0;0;8.67
MAT01721806;.;7450066;0;0;6.38
MAT01721826;.;7450066;0;0;7.93
MAT01723099;.;7450066;0;0;5.53
MAT01723666;FB-WAS4-8/S2300;7450066;0;0;9.71
MAT01723669;FB-WAK4.xxx-9-FB-WAS4.xxx/S2300;7450066;0;0;14.49
MAT01725798;WAKS8-20-WASS8/S..;7450066;0;0;47.59
MAT01725858;CF211.02.02.02 M12 Bu 5Pol ger/M12 St 5P;7450066;0;0;18.84
MAT01745791;0-0172167-1;7420066;0;1000;206.57
MAT01745791;0-0172167-1;7420066;500;1000;157.46
MAT01745794;0-0350078-1;7420066;0;1000;34.3
MAT01748720;C162000G2T100 / AWG20-24;7420066;0;100;10.08
MAT01748724;CSDT09P  9-polig  Crimp- Ausführung ohne;7420066;0;100;36.12
MAT01737880;P03.5700-091-10 PUR;7420093;0;0;84.8
MAT01746676;.;7420104;0;0;298
MAT01746677;.;7420104;0;0;212
MAT01757794;Konfektionierung ZK700.22.008-1x300/25 1;7420104;0;0;350
MAT01716962;10144161;7420115;0;0;62
MAT01755092;11249269;7420115;0;0;199.5
MAT0170569;INS0482/C03;7420120;0;0;128.01
MAT01711691;1834484141;7420120;0;0;35.87
MAT01757519;787STC9C9383820-5400-P-1;7413300;0;0;0.01
MAT01757569;FXP2-STF-16/4725MM/DKOL-28/DKOL-28;7413300;0;0;0.01
MAT01757572;FXP2-STF-12/4635MM/DKOL-22/DKOL-22;7413300;0;0;0.01
MAT01757575;ABT5K-STF-12/4635MM/DKOS-20/DKOS-20;7413300;0;0;0.01
MAT01757577;ABT5K-06/3779MM/DKOS-12/DKOS-12;7413300;0;0;0.01
MAT01758020;ABT5K-STF-12/8403MM/DKOS-20/DKOS-20;7413300;0;0;0.01
MAT0170739;LPV0TLMM021014;7414200;0;0;148.1
MAT01712533;8GNDM29S;7414200;0;0;13.95
MAT01712533;8GNDM29S;7414200;5;0;13.4
MAT01712533;8GNDM29S;7414200;10;0;12.1
MAT01713482;UT061823PT;7414200;0;0;11.25
MAT01713663;8GNQL29P;7414200;0;0;12.38
MAT01713997;SM16ML11D70;7414200;0;100;18.9
MAT01714696;D3899926WG16PN;7414200;0;0;44.26
MAT01714700;84725F100N002;7414200;0;0;120.29
MAT01715649;82911462A;7414200;0;100;259.35
MAT01716749;8PV37AS023;7414200;0;0;34.07
MAT0171765;852536N14B19PNH;7414200;0;0;108.37
MAT01717848;82911680;7414200;0;0;4.64
MAT01719071;8PMD25S;7414200;0;0;69.32
MAT01719071;8PMD25S;7414200;10;0;40.6
MAT0172160;DE09PO64HTX;7414200;0;0;0.01
MAT0172266;85106EC1418P50;7414200;0;0;32.94
MAT0172268;85106EC2016P50;7414200;0;0;48.41
MAT0172345;85101RC2016S50;7414200;0;0;73.95
MAT0172427;8PD37S031;7414200;0;0;52.14
MAT0172446;UT012PGT;7414200;0;0;8.45
MAT0172446;UT012PGT;7414200;200;0;6.91
MAT0172448;UT00128PHT;7414200;0;0;23.51
MAT0172454;RM20M12K;7414200;0;0;0.46
MAT0172755;13302;7414200;0;0;16.51
MAT0172755;13302;7414200;20;0;15.49
MAT0172759;814001;7414200;0;0;11.06
MAT01757288;KS-1003040;7304122;0;0;1.2
MAT01741392;THL.1470320;7304138;0;0;125.05
MAT01751622;THL250.01105810 // Index ID 12076731;7304138;0;0;210.47
MAT01751622;THL250.01105810 // Index ID 12076731;7304138;50;0;175.55
MAT01751622;THL250.01105810 // Index ID 12076731;7304138;100;0;144.57
MAT01759762;THL.3201010 // Index ID 11024225;7304138;0;0;122.08
MAT01759762;THL.3201010 // Index ID 11024225;7304138;5;0;250
MAT01744658;10011047738 / 12039971;7304216;0;0;380
MAT01744658;10011047738 / 12039971;7304216;10;0;334.2
MAT01744658;10011047738 / 12039971;7304216;25;0;268
MAT01748848;12078262;7304216;0;0;150
MAT01748848;12078262;7304216;10;0;150
MAT01748848;12078262;7304216;15;0;138.5
MAT01753694;Verteiler nach Zg.: 10616346;7304216;0;0;93
MAT01758216;12150839  Verteiler;7304216;0;0;50
MAT01758384;Block 12078846;7304216;0;0;64.89
MAT01758384;Block 12078846;7304216;300;0;76
MAT01745173;Blech Typ A - emea.gfs_ap@givaudan.com;7304222;0;0;0.01
MAT01725420;98370243;7304351;0;0;0.56
MAT01745934;TR 90-133-xxx.x, 33,86m;7304409;0;0;0.01
MAT01711775;X.1006.4188;7304439;0;0;1119.6
MAT01711937;300-003.910;7304439;0;0;36.2
MAT01713354;XD.1022.2813;7304439;0;0;40.35
MAT01738778;2198-H2DCK;7300833;0;0;184
MAT01718758;DSZK15-SL-K;7300849;0;0;1.16
MAT01716185;02.703;7300875;0;0;183.9
MAT01723951;.;7300875;0;0;183.9
MAT01724285;RC-45697-10;7300875;0;0;200
MAT01728512;2111-41-105E-00;7300875;0;0;63.7
MAT01728512;2111-41-105E-00;7300875;5;0;46.6
MAT01728512;2111-41-105E-00;7300875;10;0;39.8
MAT01730530;180482511;7300875;0;0;207.2
MAT01730530;180482511;7300875;5;0;119.3
MAT01730530;180482511;7300875;10;0;107.1
MAT01731364;180482926;7300875;10;0;66.9
MAT01731364;180482926;7300875;0;0;103.8
MAT01731364;180482926;7300875;5;0;75.2
MAT01731733;09 023 414 002 10;7300875;0;0;38.2
MAT01731733;09 023 414 002 10;7300875;5;0;26.8
MAT01731733;09 023 414 002 10;7300875;10;0;21.2
MAT01732136;180482685;7300875;0;0;22.9
MAT01732136;180482685;7300875;20;0;22.9
MAT01732136;180482685;7300875;250;0;6.85
MAT01732456;56572.3;7300875;0;0;17.95
MAT01743655;180487555;7300875;0;0;96.7
MAT01743655;180487555;7300875;10;0;28.7
MAT01743655;180487555;7300875;20;0;25.4
MAT0179345;18084666 (nicht bestellen!!!);7300875;0;0;19.7
MAT0173362;72.310.2435.0;7300897;0;0;6.02
MAT0173365;72.300.1653.0;7300897;0;0;4.7
MAT0173366;72.310.2453.0;7300897;0;0;4.7
MAT0173369;72.350.1035.0;7300897;0;0;4.5
MAT01727137;981-09RCE-ND;7300901;10;0;3.26
